txn_id,amount,ts,channel,risk_score,product_cd,addr1,addr2,card_id,customer_id,profile_id,email_domain
3432252,57.94,2016-11-05 15:40:48,in_person,0.1,W,325.0,87.0,C03575-K1,C03575,,gmail.com
3432255,275.94,2016-11-05 15:41:26,in_person,0.14,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3432256,77.09,2016-11-05 15:41:49,in_person,0.16,W,204.0,87.0,C03575-K1,C03575,,
3432257,160.59,2016-11-05 15:41:50,in_person,0.13,W,325.0,87.0,C02354-K1,C02354,,optonline.net
3432272,59.08,2016-11-05 15:46:27,in_person,0.08,W,325.0,87.0,C03575-K1,C03575,,icloud.com
3432290,76.91,2016-11-05 15:51:01,in_person,0.14,W,204.0,87.0,C03575-K1,C03575,,hotmail.com
3432293,13.37,2016-11-05 15:51:22,online,0.04,C,,87.0,C08962-K1,C08962,SM-J500M Build/MMB29M | UnknownOS | chrome 64.0 for android | UnknownScreen,gmail.com
3432314,107.93,2016-11-05 15:59:23,in_person,0.22,W,264.0,87.0,C13440-K1,C13440,,gmail.com
3432317,35.37,2016-11-05 16:00:42,online,0.2,C,,87.0,C13171-K1,C13171,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3432321,26.03,2016-11-05 16:01:45,in_person,0.01,W,191.0,87.0,C13487-K1,C13487,,gmail.com
3432333,29.01,2016-11-05 16:03:37,in_person,0.22,W,315.0,87.0,C13440-K1,C13440,,
3432348,21.04,2016-11-05 16:08:27,in_person,0.09,W,110.0,87.0,C13440-K1,C13440,,
3432364,28.93,2016-11-05 16:12:39,online,0.08,C,,87.0,C11923-K1,C11923,SM-J700M Build/MMB29K | UnknownOS | chrome 59.0 for android | UnknownScreen,gmail.com
3432378,209.86,2016-11-05 16:17:03,in_person,0.03,W,264.0,87.0,C12265-K1,C12265,,aol.com
3432387,116.99,2016-11-05 16:19:44,in_person,0.17,W,251.0,87.0,C13440-K1,C13440,,yahoo.com
3432408,23.99,2016-11-05 16:26:16,in_person,0.01,W,204.0,87.0,C13440-K1,C13440,,yahoo.com
3432410,31.94,2016-11-05 16:26:45,in_person,0.02,W,330.0,87.0,C03575-K1,C03575,,gmail.com
3432425,8.33,2016-11-05 16:31:24,online,0.04,C,,87.0,C04597-K1,C04597,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3432441,170.93,2016-11-05 16:35:01,in_person,0.06,W,325.0,87.0,C02354-K1,C02354,,
3432459,31.01,2016-11-05 16:38:59,in_person,0.19,W,264.0,87.0,C09933-K1,C09933,,gmail.com
3432465,30.88,2016-11-05 16:40:48,in_person,0.03,W,315.0,87.0,C13440-K1,C13440,,gmail.com
3432466,32.08,2016-11-05 16:41:01,in_person,0.03,W,330.0,87.0,C03575-K1,C03575,,gmail.com
3432469,20.93,2016-11-05 16:42:21,in_person,0.07,W,123.0,87.0,C13440-K1,C13440,,yahoo.com
3432470,28.96,2016-11-05 16:42:42,in_person,0.03,W,330.0,87.0,C03575-K1,C03575,,
3432491,121.39,2016-11-05 16:47:15,online,0.07,C,,87.0,C08962-K1,C08962,,hotmail.com
3432500,31.0,2016-11-05 16:50:21,in_person,0.34,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3432505,663.95,2016-11-05 16:51:08,in_person,0.51,W,225.0,87.0,C12382-K1,C12382,,gmail.com
3432535,17.25,2016-11-05 17:00:47,online,0.06,C,,87.0,C11923-K1,C11923,F5121 Build/34.3.A.0.252 | UnknownOS | chrome 61.0 for android | UnknownScreen,gmail.com
3432540,33.99,2016-11-05 17:02:02,in_person,0.3,W,325.0,87.0,C02354-K1,C02354,,aol.com
3432559,59.06,2016-11-05 17:06:32,in_person,0.27,W,384.0,87.0,C13440-K1,C13440,,
3432560,96.93,2016-11-05 17:06:55,in_person,0.11,W,204.0,87.0,C08945-K1,C08945,,gmail.com
3432561,108.94,2016-11-05 17:07:06,in_person,0.19,W,220.0,87.0,C08945-K1,C08945,,gmail.com
3432567,77.92,2016-11-05 17:09:25,in_person,0.13,W,325.0,87.0,C03575-K1,C03575,,yahoo.com
3432572,14.18,2016-11-05 17:11:13,online,0.07,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3432583,59.0,2016-11-05 17:14:26,in_person,0.04,W,299.0,87.0,C13440-K1,C13440,,
3432591,214.98,2016-11-05 17:16:57,in_person,0.07,W,330.0,87.0,C12267-K1,C12267,,
3432593,58.98,2016-11-05 17:17:01,in_person,0.21,W,337.0,87.0,C13440-K1,C13440,,gmail.com
3432596,116.91,2016-11-05 17:18:12,in_person,0.02,W,264.0,87.0,C08623-K1,C08623,,gmail.com
3432598,76.92,2016-11-05 17:19:07,in_person,0.33,W,143.0,87.0,C13440-K1,C13440,,
3432635,39.04,2016-11-05 17:27:01,in_person,0.13,W,337.0,87.0,C13440-K1,C13440,,gmail.com
3432651,34.03,2016-11-05 17:30:41,in_person,0.12,W,204.0,87.0,C13440-K1,C13440,,gmail.com
3432661,205.01,2016-11-05 17:31:53,in_person,0.01,W,204.0,87.0,C13440-K1,C13440,,gmail.com
3432679,45.99,2016-11-05 17:37:34,online,0.1,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 65.0 | UnknownScreen,anonymous.com
3432684,29.45,2016-11-05 17:38:26,in_person,0.02,W,143.0,87.0,C13440-K1,C13440,,gmail.com
3432701,47.07,2016-11-05 17:43:01,in_person,0.12,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3432708,199.99,2016-11-05 17:44:04,online,0.82,R,184.0,87.0,C03575-K1,C03575,Windows | Windows 10 | chrome 65.0 | 1920x1080,gmail.com
3432725,116.96,2016-11-05 17:47:30,in_person,0.14,W,272.0,87.0,C08945-K1,C08945,,yahoo.com
3432731,108.55,2016-11-05 17:50:15,in_person,0.03,W,264.0,87.0,C09933-K1,C09933,,yahoo.com
3432732,31.25,2016-11-05 17:50:21,online,0.19,C,,87.0,C13171-K1,C13171,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,yahoo.com
3432753,59.09,2016-11-05 17:56:56,in_person,0.34,W,299.0,87.0,C13440-K1,C13440,,
3432757,17.99,2016-11-05 17:57:50,online,0.17,C,,87.0,C04597-K1,C04597,Windows | UnknownOS | chrome 65.0 | UnknownScreen,hotmail.com
3432760,48.99,2016-11-05 17:58:15,in_person,0.11,W,330.0,87.0,C12267-K1,C12267,,gmail.com
3432764,884.07,2016-11-05 17:59:13,in_person,0.49,W,433.0,87.0,C13440-K1,C13440,,bellsouth.net
3432774,59.09,2016-11-05 18:02:20,in_person,0.08,W,325.0,87.0,C03575-K1,C03575,,icloud.com
3432785,108.02,2016-11-05 18:05:28,in_person,0.13,W,441.0,87.0,C12267-K1,C12267,,aol.com
3432789,181.06,2016-11-05 18:06:24,in_person,0.35,W,325.0,87.0,C02354-K1,C02354,,optonline.net
3432792,35.16,2016-11-05 18:06:59,online,0.05,C,,87.0,C11923-K1,C11923,SM-P600 | UnknownOS | chrome 65.0 for android | UnknownScreen,hotmail.com
3432795,57.94,2016-11-05 18:07:25,in_person,0.2,W,299.0,87.0,C13440-K1,C13440,,
3432810,16.06,2016-11-05 18:11:36,online,0.02,C,,87.0,C11923-K1,C11923,SM-J700M Build/LMY48B | UnknownOS | chrome 51.0 for android | UnknownScreen,hotmail.com
3432825,335.05,2016-11-05 18:18:01,in_person,0.07,W,204.0,87.0,C08945-K1,C08945,,
3432840,108.46,2016-11-05 18:20:55,in_person,0.29,W,110.0,87.0,C08945-K1,C08945,,gmail.com
3432873,10.98,2016-11-05 18:30:15,online,0.07,C,,87.0,C04597-K1,C04597,SAMSUNG SM-G955F Build/NRD90M | UnknownOS | samsung browser 6.4 | UnknownScreen,hotmail.com
3432877,116.95,2016-11-05 18:30:57,in_person,0.23,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3432897,334.99,2016-11-05 18:37:49,in_person,0.1,W,204.0,87.0,C08945-K1,C08945,,icloud.com
3432906,58.01,2016-11-05 18:40:23,in_person,0.04,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3432908,179.17,2016-11-05 18:40:43,in_person,0.03,W,272.0,87.0,C13440-K1,C13440,,
3432910,75.95,2016-11-05 18:40:49,in_person,0.08,W,441.0,87.0,C13440-K1,C13440,,gmail.com
3432911,58.98,2016-11-05 18:41:18,in_person,0.31,W,177.0,87.0,C08945-K1,C08945,,yahoo.com
3432946,48.97,2016-11-05 18:52:21,in_person,0.01,W,337.0,87.0,C13440-K1,C13440,,
3432990,59.05,2016-11-05 19:07:43,in_person,0.5,W,325.0,87.0,C02354-K1,C02354,,
3433007,77.04,2016-11-05 19:10:32,in_person,0.19,W,436.0,87.0,C13440-K1,C13440,,yahoo.com
3433026,199.95,2016-11-05 19:16:22,online,0.58,R,299.0,87.0,C06208-K1,C06208,Windows | Windows 10 | chrome 65.0 | 1920x1080,gmail.com
3433038,47.98,2016-11-05 19:18:38,in_person,0.04,W,143.0,87.0,C13440-K1,C13440,,gmail.com
3433043,29.08,2016-11-05 19:20:22,in_person,0.12,W,337.0,87.0,C13440-K1,C13440,,
3433046,59.05,2016-11-05 19:20:49,in_person,0.04,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3433054,67.87,2016-11-05 19:23:20,in_person,0.1,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3433097,38.92,2016-11-05 19:33:56,in_person,0.04,W,184.0,87.0,C13440-K1,C13440,,gmail.com
3433128,10.05,2016-11-05 19:39:46,in_person,0.17,W,264.0,87.0,C07671-K1,C07671,,gmail.com
3433130,49.06,2016-11-05 19:40:21,in_person,0.68,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3433143,59.08,2016-11-05 19:43:29,in_person,0.09,W,299.0,87.0,C05876-K1,C05876,,gmail.com
3433172,190.63,2016-11-05 19:52:26,online,0.2,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | edge 16.0 | UnknownScreen,hotmail.com
3433178,190.52,2016-11-05 19:53:37,online,0.09,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | edge 16.0 | UnknownScreen,hotmail.com
3433182,58.99,2016-11-05 19:54:31,in_person,0.07,W,310.0,87.0,C11464-K1,C11464,,outlook.com
3433186,36.03,2016-11-05 19:56:02,in_person,0.08,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3433189,107.99,2016-11-05 19:57:08,in_person,0.21,W,264.0,87.0,C07671-K1,C07671,,ymail.com
3433203,76.97,2016-11-05 20:00:44,in_person,0.3,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3433207,10.83,2016-11-05 20:01:30,online,0.01,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3433208,190.63,2016-11-05 20:01:53,online,0.16,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | edge 16.0 | UnknownScreen,hotmail.com
3433214,190.66,2016-11-05 20:04:30,online,0.1,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | edge 16.0 | UnknownScreen,hotmail.com
3433219,57.96,2016-11-05 20:05:32,in_person,0.18,W,225.0,87.0,C13440-K1,C13440,,
3433225,43.97,2016-11-05 20:07:41,in_person,0.06,W,325.0,87.0,C02354-K1,C02354,,
3433228,55.28,2016-11-05 20:09:32,online,0.03,C,,87.0,C11923-K1,C11923,SM-A510M Build/LMY47X | UnknownOS | chrome 65.0 for android | UnknownScreen,gmail.com
3433232,35.93,2016-11-05 20:09:58,in_person,0.03,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3433242,59.04,2016-11-05 20:11:49,in_person,0.16,W,143.0,87.0,C12311-K1,C12311,,gmail.com
3433245,116.95,2016-11-05 20:12:46,in_person,0.28,W,231.0,87.0,C02354-K1,C02354,,gmail.com
3433259,190.59,2016-11-05 20:16:31,online,0.08,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | edge 16.0 | UnknownScreen,hotmail.com
3433268,29.57,2016-11-05 20:17:51,in_person,0.02,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3433277,62.9,2016-11-05 20:21:25,in_person,0.16,W,315.0,87.0,C13440-K1,C13440,,
3433297,59.04,2016-11-05 20:26:37,in_person,0.06,W,325.0,87.0,C02354-K1,C02354,,anonymous.com
3433302,55.9,2016-11-05 20:27:16,in_person,0.04,W,330.0,87.0,C03575-K1,C03575,,gmail.com
3433309,117.06,2016-11-05 20:29:58,in_person,0.18,W,476.0,87.0,C06403-K1,C06403,,
3433316,76.94,2016-11-05 20:31:15,in_person,0.07,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3433325,59.0,2016-11-05 20:33:29,in_person,0.06,W,299.0,87.0,C13440-K1,C13440,,gmail.com
3433334,91.96,2016-11-05 20:36:15,in_person,0.1,W,325.0,87.0,C02354-K1,C02354,,aol.com
3433340,87.05,2016-11-05 20:38:36,in_person,0.1,W,231.0,87.0,C13440-K1,C13440,,gmail.com
3433348,54.07,2016-11-05 20:39:44,online,0.05,C,,87.0,C11923-K1,C11923,LG-X180g Build/LMY47I | UnknownOS | chrome 65.0 for android | UnknownScreen,hotmail.com
3433355,33.66,2016-11-05 20:42:25,online,0.04,C,,87.0,C11923-K1,C11923,,hotmail.com
3433359,20.12,2016-11-05 20:43:54,online,0.02,C,,87.0,C08962-K1,C08962,Trident/7.0 | UnknownOS | ie 11.0 for desktop | UnknownScreen,hotmail.com
3433363,37.31,2016-11-05 20:45:06,online,0.16,C,,87.0,C04597-K1,C04597,Lenovo | UnknownOS | chrome 65.0 for android | UnknownScreen,gmail.com
3433372,27.88,2016-11-05 20:46:53,online,0.02,C,284.0,60.0,C11923-K1,C11923,,gmail.com
3433374,65.63,2016-11-05 20:47:58,online,0.21,C,,87.0,C11923-K1,C11923,XT1225 | UnknownOS | chrome 65.0 for android | UnknownScreen,gmail.com
3433386,117.02,2016-11-05 20:51:57,in_person,0.03,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3433394,58.95,2016-11-05 20:55:31,in_person,0.05,W,126.0,87.0,C13440-K1,C13440,,gmail.com
3433401,50.03,2016-11-05 20:57:45,online,0.32,H,264.0,87.0,C09933-K1,C09933,,hotmail.com
3433407,88.49,2016-11-05 20:59:10,in_person,0.14,W,253.0,87.0,C08945-K1,C08945,,yahoo.com
3433411,81.99,2016-11-05 21:00:14,in_person,0.08,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3433414,54.51,2016-11-05 21:01:04,in_person,0.07,W,264.0,87.0,C09933-K1,C09933,,yahoo.com
3433441,244.95,2016-11-05 21:09:06,in_person,0.19,W,420.0,87.0,C08945-K1,C08945,,gmail.com
3433449,82.03,2016-11-05 21:12:23,in_person,0.16,W,194.0,87.0,C13440-K1,C13440,,
3433465,34.0,2016-11-05 21:14:53,in_person,0.05,W,325.0,87.0,C09933-K1,C09933,,yahoo.com
3433470,59.06,2016-11-05 21:16:21,in_person,0.06,W,315.0,87.0,C08945-K1,C08945,,
3433515,16.69,2016-11-05 21:28:00,online,0.12,C,,87.0,C04597-K1,C04597,SM-G950F Build/NRD90M | UnknownOS | chrome 65.0 for android | UnknownScreen,hotmail.com
3433525,58.98,2016-11-05 21:31:39,in_person,0.02,W,325.0,87.0,C02354-K1,C02354,,ymail.com
3433535,27.86,2016-11-05 21:34:16,online,0.16,C,,87.0,C11923-K1,C11923,M4 SS4458 Build/MMB29M | UnknownOS | chrome 50.0 for android | UnknownScreen,gmail.com
3433541,33.95,2016-11-05 21:35:59,in_person,0.29,W,325.0,87.0,C02354-K1,C02354,,hotmail.com
3433542,94.56,2016-11-05 21:36:23,online,0.09,C,,87.0,C11923-K1,C11923,,hotmail.com
3433544,94.44,2016-11-05 21:37:10,online,0.01,C,,87.0,C11923-K1,C11923,,hotmail.com
3433567,54.42,2016-11-05 21:43:24,in_person,0.09,W,310.0,87.0,C11464-K1,C11464,,gmail.com
3433571,27.81,2016-11-05 21:44:20,online,0.01,C,,87.0,C11923-K1,C11923,LG-D693n Build/LRX22G | UnknownOS | chrome 64.0 for android | UnknownScreen,gmail.com
3433588,427.96,2016-11-05 21:48:36,in_person,0.2,W,126.0,87.0,C02354-K1,C02354,,yahoo.com
3433589,200.02,2016-11-05 21:48:55,online,0.07,R,325.0,87.0,C02354-K1,C02354,iOS Device | iOS 11.3.0 | mobile safari generic | 2208x1242,gmail.com
3433592,31.76,2016-11-05 21:50:15,online,0.1,C,148.0,60.0,C12982-K1,C12982,,gmail.com
3433607,27.13,2016-11-05 21:53:26,online,0.39,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | edge 16.0 | UnknownScreen,hotmail.com
3433608,27.85,2016-11-05 21:53:31,online,0.18,C,,87.0,C11923-K1,C11923,LG-D693n Build/LRX22G | UnknownOS | chrome 64.0 for android | UnknownScreen,gmail.com
3433621,33.52,2016-11-05 21:57:01,online,0.26,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | edge 16.0 | UnknownScreen,hotmail.com
3433628,27.76,2016-11-05 21:59:27,online,0.15,C,,87.0,C11923-K1,C11923,LG-D693n Build/LRX22G | UnknownOS | chrome 64.0 for android | UnknownScreen,gmail.com
3433641,27.84,2016-11-05 22:02:38,online,0.36,C,,87.0,C11923-K1,C11923,M4 SS4458 Build/MMB29M | UnknownOS | chrome 50.0 for android | UnknownScreen,gmail.com
3433643,108.01,2016-11-05 22:03:02,in_person,0.19,W,325.0,87.0,C03575-K1,C03575,,gmail.com
3433645,117.03,2016-11-05 22:03:44,in_person,0.09,W,420.0,87.0,C13440-K1,C13440,,
3433664,30.92,2016-11-05 22:08:54,in_person,0.28,W,325.0,87.0,C06059-K1,C06059,,aol.com
3433671,108.02,2016-11-05 22:10:43,in_person,0.09,W,184.0,87.0,C11227-K1,C11227,,gmail.com
3433689,83.97,2016-11-05 22:13:24,in_person,0.02,W,204.0,87.0,C11227-K1,C11227,,gmail.com
3433704,107.92,2016-11-05 22:18:21,in_person,0.31,W,325.0,87.0,C03575-K1,C03575,,gmail.com
3433716,58.94,2016-11-05 22:23:14,in_person,0.17,W,420.0,87.0,C08945-K1,C08945,,gmail.com
3433748,279.93,2016-11-05 22:31:13,in_person,0.14,W,181.0,87.0,C13440-K1,C13440,,gmail.com
3433757,315.09,2016-11-05 22:33:41,in_person,0.19,W,181.0,87.0,C13440-K1,C13440,,gmail.com
3433765,28.66,2016-11-05 22:35:36,online,0.12,C,,87.0,C08962-K1,C08962,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3433769,37.01,2016-11-05 22:37:07,online,0.06,C,,87.0,C08106-K1,C08106,Moto G Play Build/MPIS24.241-15.3-7 | UnknownOS | chrome 65.0 for android | UnknownScreen,gmail.com
3433770,315.06,2016-11-05 22:37:45,in_person,0.24,W,181.0,87.0,C13440-K1,C13440,,gmail.com
3433774,77.05,2016-11-05 22:38:27,in_person,0.02,W,325.0,87.0,C03575-K1,C03575,,gmail.com
3433781,25.93,2016-11-05 22:40:18,in_person,0.02,W,123.0,87.0,C13440-K1,C13440,,
3433782,59.02,2016-11-05 22:40:20,in_person,0.05,W,420.0,87.0,C08945-K1,C08945,,gmail.com
3433797,58.99,2016-11-05 22:44:17,in_person,0.19,W,420.0,87.0,C08945-K1,C08945,,gmail.com
3433800,30.95,2016-11-05 22:45:23,in_person,0.07,W,325.0,87.0,C13440-K1,C13440,,
3433820,38.91,2016-11-05 22:50:04,in_person,0.01,W,205.0,87.0,C13440-K1,C13440,,anonymous.com
3433839,57.87,2016-11-05 22:54:45,in_person,0.23,W,204.0,87.0,C09733-K1,C09733,,
3433844,297.49,2016-11-05 22:56:32,in_person,0.14,W,299.0,87.0,C13440-K1,C13440,,gmail.com
3433845,76.97,2016-11-05 22:56:54,in_person,0.11,W,110.0,87.0,C08945-K1,C08945,,gmail.com
3433853,297.59,2016-11-05 22:59:34,in_person,0.09,W,181.0,87.0,C13440-K1,C13440,,gmail.com
3433855,39.04,2016-11-05 22:59:53,in_person,0.22,W,181.0,87.0,C08623-K1,C08623,,yahoo.com
3433859,58.93,2016-11-05 23:00:59,in_person,0.29,W,476.0,87.0,C13440-K1,C13440,,gmail.com
3433862,139.04,2016-11-05 23:01:59,in_person,0.02,W,308.0,87.0,C02354-K1,C02354,,gmail.com
3433874,58.95,2016-11-05 23:04:28,in_person,0.08,W,476.0,87.0,C13440-K1,C13440,,gmail.com
3433881,30.96,2016-11-05 23:06:39,in_person,0.05,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3433883,106.94,2016-11-05 23:07:56,in_person,0.24,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3433895,59.04,2016-11-05 23:10:49,in_person,0.04,W,476.0,87.0,C13440-K1,C13440,,gmail.com
3433899,4.12,2016-11-05 23:11:39,online,0.1,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3433900,107.08,2016-11-05 23:11:56,in_person,0.28,W,472.0,87.0,C13440-K1,C13440,,gmail.com
3433903,59.01,2016-11-05 23:12:06,in_person,0.1,W,476.0,87.0,C13440-K1,C13440,,gmail.com
3433917,92.03,2016-11-05 23:17:26,in_person,0.03,W,231.0,87.0,C13440-K1,C13440,,yahoo.com
3433928,117.0,2016-11-05 23:19:55,in_person,0.01,W,420.0,87.0,C08945-K1,C08945,,
3433934,11.9,2016-11-05 23:22:13,online,0.05,C,,87.0,C11923-K1,C11923,SM-G531H Build/LMY48B | UnknownOS | chrome 55.0 for android | UnknownScreen,gmail.com
3433936,39.05,2016-11-05 23:23:23,in_person,0.23,W,433.0,87.0,C13440-K1,C13440,,bellsouth.net
3433938,155.37,2016-11-05 23:24:10,online,0.14,C,,87.0,C11847-K1,C11847,,yahoo.de
3433962,155.55,2016-11-05 23:30:20,online,0.46,C,,87.0,C11847-K1,C11847,,yahoo.de
3433976,38.98,2016-11-05 23:32:55,in_person,0.05,W,264.0,87.0,C07671-K1,C07671,,gmail.com
3433977,2.68,2016-11-05 23:32:56,online,0.07,C,,87.0,C11891-K1,C11891,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3433991,76.96,2016-11-05 23:39:13,in_person,0.15,W,330.0,87.0,C03575-K1,C03575,,anonymous.com
3433997,59.04,2016-11-05 23:41:35,in_person,0.22,W,231.0,87.0,C02354-K1,C02354,,yahoo.com
3434002,38.93,2016-11-05 23:42:37,in_person,0.18,W,204.0,87.0,C13440-K1,C13440,,gmail.com
3434025,90.01,2016-11-05 23:50:30,in_person,0.21,W,264.0,87.0,C09933-K1,C09933,,hotmail.com
3434037,98.01,2016-11-05 23:53:59,in_person,0.02,W,264.0,87.0,C09933-K1,C09933,,hotmail.com
3434039,54.57,2016-11-05 23:54:14,in_person,0.13,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3434051,30.92,2016-11-05 23:57:50,in_person,0.06,W,299.0,87.0,C13440-K1,C13440,,
3434056,500.01,2016-11-05 23:59:19,in_person,0.05,W,126.0,87.0,C03575-K1,C03575,,gmail.com
3434072,8.48,2016-11-06 00:02:38,online,0.09,C,,87.0,C11923-K1,C11923,SM-G531H Build/LMY48B | UnknownOS | chrome 55.0 for android | UnknownScreen,gmail.com
3434077,34.93,2016-11-06 00:03:47,in_person,0.05,W,264.0,87.0,C09933-K1,C09933,,hotmail.com
3434085,44.57,2016-11-06 00:05:07,in_person,0.23,W,184.0,87.0,C13440-K1,C13440,,yahoo.com
3434087,23.95,2016-11-06 00:05:18,in_person,0.07,W,204.0,87.0,C13440-K1,C13440,,gmail.com
3434091,50.91,2016-11-06 00:06:44,in_person,0.06,W,204.0,87.0,C12382-K1,C12382,,yahoo.com
3434096,4.12,2016-11-06 00:08:55,online,0.24,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3434097,139.91,2016-11-06 00:09:30,in_person,0.09,W,264.0,87.0,C07671-K1,C07671,,hotmail.com
3434114,50.02,2016-11-06 00:13:41,online,0.81,H,126.0,87.0,C02354-K1,C02354,MacOS | Mac OS X 10_13_3 | safari generic | 2560x1600,gmail.com
3434115,99.93,2016-11-06 00:14:28,in_person,0.09,W,205.0,87.0,C13440-K1,C13440,,
3434120,58.95,2016-11-06 00:16:25,in_person,0.06,W,325.0,87.0,C05876-K1,C05876,,gmail.com
3434126,99.97,2016-11-06 00:18:40,in_person,0.28,W,205.0,87.0,C13440-K1,C13440,,
3434127,59.0,2016-11-06 00:18:57,in_person,0.02,W,315.0,87.0,C08945-K1,C08945,,
3434131,24.43,2016-11-06 00:20:39,online,0.74,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | edge 16.0 | UnknownScreen,anonymous.com
3434133,116.92,2016-11-06 00:21:35,in_person,0.11,W,476.0,87.0,C06403-K1,C06403,,
3434138,96.91,2016-11-06 00:22:13,in_person,0.01,W,220.0,87.0,C08945-K1,C08945,,
3434154,213.05,2016-11-06 00:26:19,in_person,0.45,W,436.0,87.0,C13440-K1,C13440,,yahoo.com
3434157,107.93,2016-11-06 00:27:12,in_person,0.2,W,110.0,87.0,C08945-K1,C08945,,
3434185,44.91,2016-11-06 00:36:42,in_person,0.01,W,126.0,87.0,C06059-K1,C06059,,yahoo.com
3434186,31.04,2016-11-06 00:37:39,in_person,0.05,W,143.0,87.0,C13440-K1,C13440,,gmail.com
3434190,58.91,2016-11-06 00:38:58,in_person,0.02,W,264.0,87.0,C09933-K1,C09933,,yahoo.com
3434191,116.96,2016-11-06 00:39:06,in_person,0.03,W,476.0,87.0,C06403-K1,C06403,,
3434201,159.98,2016-11-06 00:42:36,in_person,0.14,W,264.0,87.0,C12265-K1,C12265,,
3434202,8.44,2016-11-06 00:43:56,online,0.05,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 65.0 | UnknownScreen,outlook.com
3434212,75.09,2016-11-06 00:47:01,online,0.05,H,325.0,87.0,C02354-K1,C02354,Windows | Windows 7 | chrome 64.0 | 1600x900,gmail.com
3434223,25.97,2016-11-06 00:50:32,in_person,0.15,W,264.0,87.0,C09933-K1,C09933,,hotmail.com
3434225,19.39,2016-11-06 00:52:25,online,0.04,C,,87.0,C11923-K1,C11923,F3313 Build/37.0.A.2.248 | UnknownOS | chrome 65.0 for android | UnknownScreen,gmail.com
3434235,32.41,2016-11-06 00:59:41,online,0.12,C,,87.0,C08962-K1,C08962,Moto G (4) Build/NPJS25.93-14-15 | UnknownOS | chrome generic | UnknownScreen,hotmail.com
3434245,117.06,2016-11-06 01:03:01,in_person,0.06,W,476.0,87.0,C02354-K1,C02354,,gmail.com
3434250,226.05,2016-11-06 01:04:39,in_person,0.15,W,310.0,87.0,C11464-K1,C11464,,yahoo.com
3434266,30.78,2016-11-06 01:10:30,online,0.01,C,,87.0,C11923-K1,C11923,SM-G610M Build/MMB29K | UnknownOS | chrome 65.0 for android | UnknownScreen,gmail.com
3434270,304.95,2016-11-06 01:13:13,in_person,0.58,W,330.0,87.0,C03575-K1,C03575,,gmail.com
3434281,107.87,2016-11-06 01:15:10,in_person,0.03,W,264.0,87.0,C07847-K1,C07847,,gmail.com
3434283,160.02,2016-11-06 01:15:58,in_person,0.04,W,264.0,87.0,C12265-K1,C12265,,
3434346,82.98,2016-11-06 01:42:18,in_person,0.04,W,194.0,87.0,C07297-K1,C07297,,yahoo.com
3434351,77.07,2016-11-06 01:45:13,in_person,0.19,W,387.0,87.0,C13440-K1,C13440,,gmail.com
3434355,59.01,2016-11-06 01:46:02,in_person,0.22,W,205.0,87.0,C06403-K1,C06403,,gmail.com
3434378,8.08,2016-11-06 01:53:38,in_person,0.09,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3434390,58.9,2016-11-06 01:59:36,in_person,0.09,W,110.0,87.0,C07671-K1,C07671,,gmail.com
